,degree_centrality,betweenness_centrality,closeness_centrality
Jake Weber_a,0.002009905965113775,0.00023794410110152298,0.24863614129697292
David Patrick Kelly_a,0.0027277295240829805,0.0007660076946932874,0.25048544976985004
Veronica Webb_a,0.001220300050247649,0.0,0.24097202987348643
Ron Canada_a,0.0016509941856291722,0.0001261878783982611,0.2515292342062259
Robert LaSardo_a,0.0017945588974230134,0.00010443733873711635,0.24885459694963993
Gano Grills_a,0.001220300050247649,0.0,0.24097202987348643
Ivonne Coll_a,0.001220300050247649,0.0,0.24097202987348643
Don Harvey_a,0.0022252530328045364,0.0001371158778644587,0.25664268602961404
Mya_a,0.001220300050247649,0.0,0.24097202987348643
Nasir 'Nas' Jones_a,0.005024764912784438,0.001232956842510996,0.2601054405529014
Jermaine Dupri_a,0.001220300050247649,0.0,0.24097202987348643
Brett Weiner_d,0.0003589117794846027,0.0,0.0005514190066627078
Jai Brooks_a,0.0003589117794846027,0.0,0.0005514190066627078
Luke Brooks_a,0.0003589117794846027,0.0,0.0005514190066627078
James Yammouni_a,0.0003589117794846027,0.0,0.0005514190066627078
Daniel Sahyounie_a,0.0003589117794846027,0.0,0.0005514190066627078
Beau Brooks_a,0.0008613882707630464,4.122461214467798e-07,0.0008665155818985407
Jim Henson_d,0.001220300050247649,9.136663595036006e-06,0.21251602311363685
David Bowie_a,0.0007178235589692054,0.0,0.21248740693278095
Jennifer Connelly_a,0.0013638647620414902,0.00032986050162089994,0.2496871123282237
Frank Oz_a,0.003876247218433709,0.000994862503861746,0.2599462947569214
Kevin Clash_a,0.0015792118297322517,0.00030004452714516694,0.226119380348419
Anthony Asbury_a,0.0007178235589692054,0.0,0.21248740693278095
Dave Goelz_a,0.0026559471681860598,0.00048467449745533527,0.24696844969259324
Brian Henson_a,0.0007178235589692054,0.0,0.21248740693278095
Ron Mueck_a,0.0007178235589692054,0.0,0.21248740693278095
Karen Prell_a,0.0007178235589692054,0.0,0.21248740693278095
Shari Weiser_a,0.0007178235589692054,0.0,0.21248740693278095
Gary Winick_d,0.000933170626659967,0.0,0.2226150312253248
Christopher Egan_a,0.000933170626659967,0.0,0.2226150312253248
Gael García Bernal_a,0.003373770727155265,0.0016835903141870848,0.2580757406055936
Vanessa Redgrave_a,0.003660900150742947,0.0011973551739630028,0.2697803846477132
Franco Nero_a,0.000933170626659967,0.0,0.2226150312253248
Luisa Ranieri_a,0.000933170626659967,0.0,0.2226150312253248
Marina Massironi_a,0.000933170626659967,0.0,0.2226150312253248
Milena Vukotic_a,0.000933170626659967,0.0,0.2226150312253248
Marcia DeBonis_a,0.000933170626659967,0.0,0.2226150312253248
Luisa De Santis_a,0.000933170626659967,0.0,0.2226150312253248
Lidia Biondi_a,0.000933170626659967,0.0,0.2226150312253248
Giordano Formenti_a,0.000933170626659967,0.0,0.2226150312253248
Chris Egan_a,0.000933170626659967,0.0,0.2226150312253248
Troy Byer_d,0.0007178235589692054,0.0,0.22501849357100465
Nick Cannon_a,0.0015792118297322517,9.026222047917392e-05,0.2498282901594621
Christina Milian_a,0.0014356471179384107,0.00016494205552786213,0.22743226851285012
Kenan Thompson_a,0.005670806115856722,0.001633288888195522,0.28442356127920837
Kal Penn_a,0.0034455530830521854,0.0006398826399602461,0.26863224341927566
Steve Harvey_a,0.002009905965113775,0.00018166125077317093,0.2573122562696689
Al Thompson_a,0.001220300050247649,5.0367365252639624e-05,0.23617536185671928
Ashley Monique Clark_a,0.0007178235589692054,0.0,0.22501849357100465
Elimu Nelson_a,0.0007178235589692054,0.0,0.22501849357100465
Nichole Robinson_a,0.0007178235589692054,0.0,0.22501849357100465
Melissa Schuman_a,0.0007178235589692054,0.0,0.22501849357100465
Tim Burton_d,0.002368817744598378,0.00020110301979409578,0.2656156454998104
Jack Nicholson_a,0.004378723709712153,0.0015898053521739002,0.2891740058483368
Glenn Close_a,0.007537147369176656,0.0030597775826331276,0.29468208215020986
Annette Bening_a,0.0027995118799799008,0.0005275687096270856,0.27326417755734644
Pierce Brosnan_a,0.009977747469671954,0.005716858739486158,0.2916708346377434
Danny DeVito_a,0.003876247218433709,0.0010892532353997128,0.27660342680357125
Martin Short_a,0.005024764912784438,0.003958242897898112,0.28799034960372866
Sarah Jessica Parker_a,0.005814370827650564,0.002613049457980502,0.28742832217222075
Michael J. Fox_a,0.002297035388701457,0.0002840819369329896,0.26624946609623545
Rod Steiger_a,0.0015074294738353312,0.00031393927294812743,0.25309102644977927
Tom Jones_a,0.0008613882707630464,0.0,0.25173559365088005
Lukas Haas_a,0.0028712942358768215,0.0005704056644095999,0.2682799302812604
Chadwick Boseman_a,0.006460412030722848,0.0018163401835416483,0.28754803720943944
Josh Gad_a,0.004881200200990596,0.0008750424914600119,0.27629900321170153
Kate Hudson_a,0.00401981193022755,0.0008807564600024889,0.2779746803915803
Sterling K. Brown_a,0.002512382456392219,0.00015589304799342043,0.26391489306894317
Dan Stevens_a,0.0020816883210106954,0.00022602840890230316,0.2604611612685833
James Cromwell_a,0.005742588471753643,0.0018797739528508745,0.29337506239776423
Keesha Sharp_a,0.0007178235589692054,0.0,0.2399252356516207
Roger Guenveur Smith_a,0.002368817744598378,0.0004147225588636142,0.2573122562696689
Derrick Baskin_a,0.0007178235589692054,0.0,0.2399252356516207
Barrett Doss_a,0.0007178235589692054,0.0,0.2399252356516207
David Zucker_d,0.0019381236092168544,0.0011651661225587679,0.25954928098406016
Ashton Kutcher_a,0.0045222884215059935,0.0007795516703698345,0.2903521672116659
Tara Reid_a,0.0007896059148661259,0.0,0.25619031587078456
Jeffrey Tambor_a,0.004450506065609073,0.0012341725692506407,0.2842991159057141
Andy Richter_a,0.007752494436867418,0.002657114877493011,0.29432874632029354
Michael Madsen_a,0.007321800301485894,0.005584704498742069,0.29925655205354945
Jon Abrahams_a,0.002584164812289139,0.0005577079617844964,0.26958944329088247
David Koechner_a,0.006603976742516689,0.002924945599836375,0.2926909870005463
Carmen Electra_a,0.005814370827650564,0.0018898050556139423,0.2840943842755161
Terence Stamp_a,0.004163376642021391,0.00127349211113026,0.2801176104224937
Molly Shannon_a,0.009475270978393511,0.00587194554232471,0.30394182784581947
Kinka Usher_d,0.001076735338453808,0.0,0.25285349652979483
Ben Stiller_a,0.007680712080970497,0.002506761420874219,0.2976518511869962
Hank Azaria_a,0.0039480295743306295,0.0004089513707494626,0.2791125391500055
William H. Macy_a,0.00818318857224894,0.0032351814867731116,0.29949184853186067
Janeane Garofalo_a,0.007824276792764338,0.0032451278080949087,0.28184006964000247
Kel Mitchell_a,0.001866341253319934,0.00010760228675441133,0.25617249186921653
Paul Reubens_a,0.004952982556887517,0.0015426634211614212,0.2824743088965763
Wes Studi_a,0.0027995118799799008,0.0007502117955652765,0.2700309934583474
Greg Kinnear_a,0.008757447419424306,0.005484831316430627,0.3034992265468902
Geoffrey Rush_a,0.002584164812289139,0.0002807066168919167,0.2667960739415167
Lena Olin_a,0.0017227765415260927,0.00010663112627677646,0.26107676316238754
Eddie Izzard_a,0.002297035388701457,0.00022585645143077322,0.2687629647056111
Artie Lange_a,0.001076735338453808,0.0,0.25285349652979483
Pras_a,0.001076735338453808,0.0,0.25285349652979483
Claire Forlani_a,0.0017227765415260927,0.0003387710851077311,0.2542268780069187
Tom Waits_a,0.0030148589476706625,0.0003697280725867383,0.27879553391889694
Sergio Leone_d,0.0015074294738353312,0.00023606108806957347,0.23239413130944664
Robert De Niro_a,0.007680712080970497,0.0030767172461352845,0.2888941795533167
James Woods_a,0.0020816883210106954,0.0002753532937526035,0.25986068150467245
Elizabeth McGovern_a,0.0007178235589692054,0.0,0.22971671275216524
Treat Williams_a,0.0017945588974230134,0.0002669632938371449,0.25564483902429164
Tuesday Weld_a,0.0015074294738353312,0.0001532833401643938,0.23562623398892102
Burt Young_a,0.0029430765917737418,0.0009009664156180644,0.2467477796010592
Joe Pesci_a,0.003086641303567583,0.00023589961862497148,0.26125583239281513
William Forsythe_a,0.0030148589476706625,0.0011034450573558687,0.267267308236163
James Hayden_a,0.0007178235589692054,0.0,0.22971671275216524
Matthew O'Callaghan_d,0.0007896059148661259,0.0,0.24310931288158585
Joel McHale_a,0.00401981193022755,0.0006592673369063711,0.2786478444427783
Mike Epps_a,0.00796784150455818,0.003460180668028679,0.2865336268683203
Jane Krakowski_a,0.006316847318929007,0.0022456982570745175,0.2879678263093568
Billy Connolly_a,0.0028712942358768215,0.00029917060722604416,0.26698307752213024
Crispin Glover_a,0.005814370827650564,0.002215137374285469,0.2937729807558474
Steve Schirripa_a,0.0017227765415260927,0.00015198540779906875,0.25146052288746623
Georgia Engel_a,0.002153470676907616,0.00019872966452794122,0.2646166598649055
Diedrich Bader_a,0.005096547268681358,0.0023864598501552193,0.27545154479578615
Cody Cameron_a,0.00401981193022755,0.00019806169366576618,0.262397744480619
Fred Stoller_a,0.0008613882707630464,9.36923003288136e-10,0.24311466346950913
Olivia Hack_a,0.0008613882707630464,9.36923003288136e-10,0.24311466346950913
Todd Wilderman_d,0.0007896059148661259,0.0,0.24310931288158585
Bobby Farrelly_d,0.001866341253319934,0.00013742991071356774,0.2611199642909632
Laurence Fishburne_a,0.008470317995836623,0.004344999459740618,0.29771602968494776
David Hyde Pierce_a,0.0006460412030722848,2.8400779371646303e-08,0.24281539280314376
Brandy Norwood_a,0.0006460412030722848,2.8400779371646303e-08,0.24281539280314376
William Shatner_a,0.003086641303567583,0.0015584331408123953,0.27346713166639314
Ron Howard_a,0.0006460412030722848,2.8400779371646303e-08,0.24281539280314376
Kid Rock_a,0.0006460412030722848,2.8400779371646303e-08,0.24281539280314376
Ben Stein_a,0.0015074294738353312,7.393904132768703e-05,0.24808331872165962
Peter Farrelly_d,0.004665853133299835,0.0009489026872008373,0.29388240214437483
Wolfgang Petersen_d,0.002440600100495298,0.00045061787066578805,0.2706860872721186
Kurt Russell_a,0.005742588471753643,0.0026857165689639483,0.2820127613521054
Jacinda Barrett_a,0.002009905965113775,0.00025339798596750907,0.2604857295995995
Emmy Rossum_a,0.003086641303567583,0.0004457365777265123,0.27422749806113594
Mía Maestro_a,0.0006460412030722848,0.0,0.24178430699559203
Mike Vogel_a,0.0069628885220012916,0.002188533571603584,0.28424790533955935
Kevin Dillon_a,0.002153470676907616,0.0002005378878324901,0.2714844143089023
Freddy Rodríguez_a,0.002153470676907616,0.00022785611983627715,0.26332350829341855
Peter Spirer_d,0.0030148589476706625,0.00013231489844762708,0.23902706704608265
Too $hort_a,0.002584164812289139,0.0,0.2266203936852598
B-Real_a,0.002584164812289139,0.0,0.2266203936852598
Kurtis Blow_a,0.002584164812289139,0.0,0.2266203936852598
Da Brat_a,0.003373770727155265,0.00023941225959650197,0.2447034369952065
Grandmaster Caz_a,0.002584164812289139,0.0,0.2266203936852598
"Sean ""P. Diddy"" Combs_a",0.003373770727155265,0.00037414944096203533,0.2506730324831075
Chuck D._a,0.002584164812289139,0.0,0.2266203936852598
Desiree Densiti_a,0.002584164812289139,0.0,0.2266203936852598
E-40_a,0.002584164812289139,0.0,0.2266203936852598
MC Eiht_a,0.002584164812289139,0.0,0.2266203936852598
Heavy D_a,0.002584164812289139,0.0,0.2266203936852598
Lauryn Hill_a,0.002584164812289139,0.0,0.2266203936852598
Ice-T_a,0.0031584236594645035,0.00017839641401203116,0.24429214342837022
Wyclef Jean_a,0.002584164812289139,0.0,0.2266203936852598
Ras Kass_a,0.002584164812289139,0.0,0.2266203936852598
KRS-One_a,0.0031584236594645035,0.00017839641401203116,0.24429214342837022
L.V._a,0.002584164812289139,0.0,0.2266203936852598
Mack 10_a,0.002584164812289139,0.0,0.2266203936852598
Craig Mack_a,0.002584164812289139,0.0,0.2266203936852598
Method Man_a,0.0055990237599598015,0.0015243190456812226,0.2640978780997613
Keith Murray_a,0.002584164812289139,0.0,0.2266203936852598
The Notorious B.I.G._a,0.0026559471681860598,9.997121712287926e-06,0.22716566958829879
Q-Tip_a,0.0030148589476706625,4.127603389562804e-05,0.22768541377719506
Raekwon_a,0.002584164812289139,0.0,0.2266203936852598
Redman_a,0.002584164812289139,0.0,0.2266203936852598
Senen Reyes_a,0.002584164812289139,0.0,0.2266203936852598
Busta Rhymes_a,0.004163376642021391,0.0005097019172399414,0.24293821833338353
RZA_a,0.005240111980475199,0.0021676815820774434,0.2647054361227083
DJ Scratch_a,0.002584164812289139,0.0,0.2266203936852598
Erick Sermon_a,0.002584164812289139,0.0,0.2266203936852598
Tupac Shakur_a,0.002584164812289139,0.0,0.2266203936852598
Adario Strange_a,0.002584164812289139,0.0,0.2266203936852598
Suave_a,0.002584164812289139,0.0,0.2266203936852598
Michael Carney_d,0.0003589117794846027,0.0,0.23946233062499983
Djimon Hounsou_a,0.0042351589979183115,0.0010633371746898617,0.2787814615097448
Jon Voight_a,0.002297035388701457,0.00034811384571909864,0.2727042376290085
Olivia Holt_a,0.0029430765917737418,0.000460859439145556,0.2721331785223477
Richard Linklater_d,0.0010049529825568876,0.0,0.23416271700762337
Jack Black_a,0.006245064963032086,0.0019157177237897219,0.28107271881426504
Joan Cusack_a,0.010910918096331922,0.0038868612374412174,0.2953202291038557
Mike White_a,0.0015792118297322517,5.115152435703389e-05,0.25323608091243965
Sarah Silverman_a,0.007896059148661259,0.0013585648275100197,0.28243819609820037
Lee Wilkof_a,0.001866341253319934,0.00010107258986225715,0.24804989332167018
Kate McGregor-Stewart_a,0.0010049529825568876,0.0,0.23416271700762337
Adam Pascal_a,0.0010049529825568876,0.0,0.23416271700762337
Suzzanne Douglas_a,0.0010049529825568876,0.0,0.23416271700762337
Miranda Cosgrove_a,0.0015074294738353312,7.591630167563186e-05,0.24260207874463272
Kevin Alexander Clark_a,0.0010049529825568876,0.0,0.23416271700762337
Joey Gaydos Jr._a,0.0010049529825568876,0.0,0.23416271700762337
Robert Tsai_a,0.0010049529825568876,0.0,0.23416271700762337
Veronica Afflerbach_a,0.0010049529825568876,0.0,0.23416271700762337
Jordan-Claire Green_a,0.0010049529825568876,0.0,0.23416271700762337
Amy Rice_d,7.178235589692053e-05,0.0,7.178235589692053e-05
Tyler Oakley_a,7.178235589692053e-05,0.0,7.178235589692053e-05
Monica Bellucci_a,0.0027277295240829805,0.0003071347834685737,0.2623665823333955
Cole Hauser_a,0.003086641303567583,0.0004086014432342506,0.2761746593344655
Eamonn Walker_a,0.0008613882707630464,0.0,0.23265844916383627
Johnny Messner_a,0.002153470676907616,0.00023229538562774673,0.2583533971700023
Nick Chinlund_a,0.003086641303567583,0.0001394972434678438,0.24880975424363944
Charles Ingram_a,0.0008613882707630464,0.0,0.23265844916383627
Paul Francis_a,0.0008613882707630464,0.0,0.23265844916383627
Chad Smith_a,0.0008613882707630464,0.0,0.23265844916383627
Tom Skerritt_a,0.0008613882707630464,0.0,0.23265844916383627
Malick Bowens_a,0.0008613882707630464,0.0,0.23265844916383627
Awaovieyi Agie_a,0.0008613882707630464,0.0,0.23265844916383627
Randal Kleiser_d,0.0016509941856291722,0.0001472751523374608,0.2352598949886188
Brooke Shields_a,0.0045222884215059935,0.0014068143910704685,0.2621424331814661
Christopher Atkins_a,0.0005742588471753643,0.0,0.2098633580203404
Leo McKern_a,0.0005742588471753643,0.0,0.2098633580203404
William Daniels_a,0.0005742588471753643,0.0,0.2098633580203404
Elva Josephson_a,0.0005742588471753643,0.0,0.2098633580203404
Glenn Kohan_a,0.0005742588471753643,0.0,0.2098633580203404
Alan Hopgood_a,0.0011485176943507285,0.0001806686545232028,0.23902706704608265
Gus Mercurio_a,0.0005742588471753643,0.0,0.2098633580203404
Michael Ritchie_d,0.0007178235589692054,0.0,0.22548701415449943
Eddie Murphy_a,0.005024764912784438,0.0016766364676316624,0.27769515434161135
J.L. Reate_a,0.0007178235589692054,0.0,0.22548701415449943
Charles Dance_a,0.0039480295743306295,0.0006903394276231879,0.264953055801027
Charlotte Lewis_a,0.0007178235589692054,0.0,0.22548701415449943
Victor Wong_a,0.0015792118297322517,0.00013809569887457036,0.23371681546665715
Randall Tex Cobb_a,0.0007178235589692054,0.0,0.22548701415449943
Shakti Chen_a,0.0007178235589692054,0.0,0.22548701415449943
Tau Logo_a,0.0007178235589692054,0.0,0.22548701415449943
Tiger Chung Lee_a,0.0007178235589692054,0.0,0.22548701415449943
J. Lee Thompson_d,0.0007178235589692054,0.0,0.19706982533006168
Gregory Peck_a,0.0007178235589692054,0.0,0.19706982533006168
David Niven_a,0.0007178235589692054,0.0,0.19706982533006168
Anthony Quinn_a,0.0007178235589692054,0.0,0.19706982533006168
Stanley Baker_a,0.0007178235589692054,0.0,0.19706982533006168
Anthony Quayle_a,0.0007178235589692054,0.0,0.19706982533006168
James Darren_a,0.0007178235589692054,0.0,0.19706982533006168
Irene Papas_a,0.0007178235589692054,0.0,0.19706982533006168
Gia Scala_a,0.0007178235589692054,0.0,0.19706982533006168
James Robertson Justice_a,0.0017945588974230134,0.00015588716093370024,0.2023550569612482
Richard Harris_a,0.002009905965113775,0.0021503825888715016,0.2525297848612459
Evan Goldberg_d,0.0005742588471753643,0.0,0.24381763269839127
James Franco_a,0.015720335941425596,0.012071776818091743,0.31233834330714855
Seth Rogen_a,0.009977747469671954,0.004862103431524258,0.30010209327865184
Lizzy Caplan_a,0.0019381236092168544,0.00019865406898827878,0.2590926924379748
Randall Park_a,0.0058861531835474835,0.0019910943733873494,0.28332199264903607
Diana Bang_a,0.0006460412030722848,1.288269129521187e-09,0.24382301451087357
Timothy Simons_a,0.0027277295240829805,0.001137671119846571,0.26419894401819227
Reese Alexander_a,0.0006460412030722848,1.288269129521187e-09,0.24382301451087357
James Yi_a,0.0006460412030722848,1.288269129521187e-09,0.24382301451087357
Seth Rogen_d,0.0005742588471753643,0.0,0.24381763269839127
Tom Shadyac_d,0.0013638647620414902,8.397280031759094e-05,0.26139802757822467
Jada Pinkett Smith_a,0.0048094178450936755,0.001120556457348157,0.2877352917270283
James Coburn_a,0.0005742588471753643,0.0,0.23182349785726072
Larry Miller_a,0.002512382456392219,0.00023050424369530978,0.2642811170514778
Dave Chappelle_a,0.002512382456392219,0.0003652869594503984,0.26041203850725203
John Ales_a,0.0005742588471753643,0.0,0.23182349785726072
Patricia Wilson_a,0.0005742588471753643,0.0,0.23182349785726072
